CallEnd,CallDuration,CallStart,Communication,Education,Job,LastContactMonth,Marital,Outcome,Age,Balance,CarInsurance,CarLoan,DaysPassed,Default,HHInsurance,LastContactDay,NoOfContacts,PrevAttempts
14:26:25,0:04:33,14:21:52,other,tertiary,management,may,divorced,none,59,59,0,0,-1,0,1,5,1,0
11:29:02,0:04:43,11:24:19,cellular,tertiary,student,jul,single,other,22,1232,1,0,430,0,0,30,1,2
16:00:51,0:06:31,15:54:20,cellular,secondary,technician,jul,married,none,41,1822,0,1,-1,0,0,31,1,0
13:02:36,0:01:29,13:01:07,cellular,tertiary,management,aug,married,none,33,849,0,0,-1,0,1,6,2,0
15:24:16,0:01:10,15:23:06,cellular,tertiary,management,jul,single,none,43,8224,0,0,-1,0,1,15,1,0
16:51:04,0:01:15,16:49:49,other,tertiary,self-employed,jun,single,none,41,426,0,0,-1,0,1,19,1,0
13:41:25,0:06:07,13:35:18,cellular,secondary,management,aug,single,none,38,399,0,0,-1,0,1,11,4,0
11:49:16,0:01:18,11:47:58,other,secondary,services,jun,married,none,40,88,0,0,-1,0,1,9,2,0
15:52:19,0:01:52,15:50:27,cellular,primary,services,jul,divorced,none,52,-1,0,1,-1,1,0,29,6,0
10:32:53,0:02:30,10:30:23,other,secondary,admin.,may,divorced,none,31,-579,0,0,-1,0,1,26,1,0
16:38:48,0:04:49,16:33:59,cellular,secondary,unemployed,may,single,none,32,1026,1,0,-1,0,1,13,1,0
12:34:55,0:02:14,12:32:41,cellular,tertiary,self-employed,nov,married,none,45,0,0,0,-1,0,1,17,1,0
17:44:12,0:02:42,17:41:30,cellular,tertiary,management,aug,married,none,57,3250,0,0,-1,0,0,20,3,0
11:38:55,0:04:41,11:34:14,cellular,tertiary,retired,feb,married,none,73,459,1,0,-1,0,0,17,1,0
9:35:47,0:01:39,9:34:08,cellular,tertiary,self-employed,jul,married,none,30,5,0,1,-1,0,1,9,2,0
14:42:21,0:01:07,14:41:14,cellular,tertiary,management,jul,married,none,44,119,0,0,-1,0,1,10,1,0
13:33:46,0:10:27,13:23:19,cellular,secondary,blue-collar,jul,married,none,29,8,1,1,-1,0,1,10,1,0
13:03:01,0:01:49,13:01:12,cellular,primary,services,may,married,failure,43,2567,0,0,360,0,1,14,1,2
16:23:12,0:14:28,16:08:44,cellular,secondary,management,aug,married,failure,34,369,1,0,342,0,0,2,3,4
12:45:43,0:05:45,12:39:58,cellular,primary,housemaid,jun,divorced,other,55,976,1,0,94,0,0,28,1,3
9:46:05,0:03:01,9:43:04,other,secondary,technician,may,married,none,41,457,0,1,-1,0,1,26,2,0
10:22:45,0:19:16,10:03:29,other,primary,retired,may,divorced,none,41,-233,1,0,-1,0,1,15,2,0
11:07:19,0:05:20,11:01:59,cellular,primary,retired,aug,married,success,56,9367,1,0,101,0,0,13,2,2
17:49:25,0:11:56,17:37:29,cellular,tertiary,management,nov,married,other,46,0,1,0,110,0,0,18,2,3
14:24:27,0:04:59,14:19:28,cellular,tertiary,management,aug,single,none,30,685,0,0,-1,0,0,5,2,0
10:54:07,0:19:21,10:34:46,cellular,tertiary,management,jun,single,success,31,617,1,0,97,0,0,4,1,2
14:49:57,0:09:22,14:40:35,cellular,secondary,retired,mar,single,failure,73,1050,1,0,181,0,0,4,3,2
9:23:30,0:05:01,9:18:29,cellular,secondary,unemployed,mar,married,success,59,957,1,0,89,0,0,8,1,2
10:38:37,0:03:45,10:34:52,cellular,tertiary,management,jul,single,none,31,38279,0,0,-1,0,0,16,2,0
11:52:33,0:14:23,11:38:10,cellular,primary,blue-collar,may,married,none,50,-522,1,0,-1,0,1,13,3,0
13:59:02,0:11:16,13:47:46,cellular,tertiary,management,may,single,none,32,435,0,1,-1,0,1,15,3,0
10:27:12,0:05:05,10:22:07,cellular,tertiary,management,feb,divorced,success,55,2037,1,0,94,0,0,4,2,3
10:27:19,0:01:28,10:25:51,other,tertiary,services,jun,divorced,none,50,580,0,0,-1,0,0,17,2,0
17:10:54,0:01:37,17:09:17,cellular,tertiary,management,apr,married,none,34,606,1,0,-1,0,0,20,1,0
9:23:04,0:01:17,9:21:47,other,tertiary,student,may,single,none,27,910,0,1,-1,0,1,27,1,0
13:08:00,0:01:16,13:06:44,cellular,tertiary,management,aug,married,none,35,178,0,0,-1,0,0,14,2,0
12:10:33,0:06:59,12:03:34,cellular,secondary,admin.,jul,single,none,26,74,0,1,-1,0,0,16,2,0
10:55:58,0:02:20,10:53:38,cellular,secondary,retired,sep,married,none,70,2626,1,0,-1,0,0,2,2,0
11:50:02,0:01:10,11:48:52,other,tertiary,technician,may,single,none,30,2530,0,0,-1,0,1,9,1,0
14:32:21,0:01:29,14:30:52,cellular,primary,retired,aug,married,none,56,-1,0,0,-1,0,0,27,23,0
13:00:29,0:01:09,12:59:20,cellular,primary,retired,jul,married,none,51,34,0,0,-1,0,1,16,2,0
15:07:25,0:18:10,14:49:15,cellular,secondary,admin.,may,married,none,58,2160,1,1,-1,0,1,5,1,0
10:20:14,0:01:41,10:18:33,cellular,secondary,services,may,single,none,26,256,0,0,-1,0,1,4,2,0
16:39:24,0:02:45,16:36:39,cellular,tertiary,management,may,married,failure,52,751,0,0,371,0,0,14,4,5
13:15:09,0:06:50,13:08:19,cellular,tertiary,management,dec,single,other,35,538,1,0,165,0,0,22,3,2
11:31:52,0:01:42,11:30:10,other,secondary,technician,may,married,none,32,901,0,0,-1,0,1,21,3,0
10:46:20,0:02:13,10:44:07,other,secondary,unemployed,may,married,none,36,-318,0,0,-1,1,1,15,2,0
10:03:44,0:03:12,10:00:32,telephone,secondary,admin.,nov,married,none,46,3098,0,0,-1,0,1,21,9,0
16:23:22,0:05:55,16:17:27,other,tertiary,self-employed,may,married,none,58,-364,0,0,-1,0,1,5,1,0
16:36:24,0:04:17,16:32:07,other,tertiary,technician,jul,single,none,31,365,0,0,-1,0,0,4,1,0
15:30:30,0:02:06,15:28:24,cellular,tertiary,admin.,feb,single,none,28,373,0,0,-1,0,1,4,1,0
13:47:40,0:06:19,13:41:21,other,tertiary,self-employed,jun,married,none,35,182,0,1,-1,0,0,5,1,0
15:47:40,0:11:19,15:36:21,cellular,primary,blue-collar,jan,married,none,49,399,0,0,-1,0,0,29,1,0
12:30:56,0:08:43,12:22:13,telephone,secondary,retired,apr,married,none,65,20806,1,0,-1,0,0,8,2,0
14:27:07,0:02:33,14:24:34,cellular,tertiary,management,sep,single,success,31,3384,1,0,104,0,0,16,1,2
14:41:08,0:03:29,14:37:39,other,secondary,blue-collar,may,married,none,39,285,0,1,-1,0,1,6,1,0
9:53:05,0:15:31,9:37:34,cellular,secondary,admin.,jan,divorced,none,42,936,1,0,-1,0,0,30,1,0
13:27:59,0:07:59,13:20:00,cellular,tertiary,management,jun,single,none,26,1623,1,0,-1,0,0,2,1,0
9:24:49,0:07:24,9:17:25,telephone,secondary,student,jul,single,none,19,372,1,0,-1,0,0,8,3,0
11:51:57,0:02:26,11:49:31,cellular,secondary,services,apr,married,failure,48,0,0,0,267,0,1,2,1,1
12:12:29,0:07:25,12:05:04,cellular,tertiary,technician,aug,single,none,33,3689,1,0,-1,0,0,27,3,0
11:46:51,0:03:39,11:43:12,telephone,tertiary,housemaid,feb,married,none,64,2645,1,0,-1,0,0,3,2,0
15:19:32,0:02:29,15:17:03,cellular,tertiary,management,nov,married,none,42,2819,0,0,-1,0,1,18,2,0
12:48:02,0:01:25,12:46:37,cellular,tertiary,admin.,may,married,failure,48,0,0,0,168,0,1,8,1,2
13:18:51,0:02:16,13:16:35,cellular,secondary,blue-collar,nov,married,failure,58,590,0,1,167,0,0,19,1,1
12:18:54,0:03:32,12:15:22,cellular,tertiary,retired,oct,single,none,63,791,1,0,-1,0,0,21,2,0
9:58:27,0:03:40,9:54:47,other,tertiary,housemaid,may,married,none,48,468,0,0,-1,0,1,14,1,0
14:02:52,0:03:57,13:58:55,other,tertiary,services,jun,single,none,38,1222,0,0,-1,0,1,5,2,0
11:07:47,0:01:38,11:06:09,cellular,secondary,services,may,single,failure,30,438,0,0,178,0,1,18,1,1
16:39:07,0:02:23,16:36:44,other,secondary,blue-collar,jun,married,none,39,203,0,0,-1,0,1,3,1,0
16:36:20,0:13:35,16:22:45,cellular,tertiary,management,jul,married,none,58,3864,1,0,-1,0,1,15,4,0
10:38:13,0:03:05,10:35:08,cellular,secondary,student,feb,single,none,24,23878,1,0,-1,0,0,18,1,0
14:12:13,0:02:36,14:09:37,other,primary,blue-collar,jun,single,none,38,522,0,0,-1,0,1,2,1,0
16:51:02,0:05:23,16:45:39,cellular,secondary,blue-collar,may,married,failure,37,426,0,0,345,0,1,13,3,3
17:25:29,0:04:48,17:20:41,other,secondary,retired,jun,married,none,51,1295,0,1,-1,0,0,20,2,0
15:14:12,0:08:43,15:05:29,cellular,primary,blue-collar,may,married,other,46,1085,1,1,353,0,1,15,2,58
13:30:44,0:02:54,13:27:50,cellular,secondary,admin.,jun,married,success,46,974,1,0,80,0,0,5,2,1
10:49:24,0:05:46,10:43:38,cellular,tertiary,blue-collar,dec,single,none,26,644,1,0,-1,0,0,2,1,0
14:29:18,0:01:29,14:27:49,telephone,secondary,admin.,jun,married,failure,53,2851,0,1,119,0,0,1,1,1
12:20:19,0:02:54,12:17:25,cellular,primary,blue-collar,may,single,none,42,177,0,0,-1,0,1,14,2,0
17:10:49,0:09:54,17:00:55,cellular,tertiary,management,apr,single,none,35,397,1,0,-1,0,1,17,1,0
16:47:49,0:00:55,16:46:54,cellular,secondary,admin.,jan,single,failure,35,111,0,0,195,0,1,29,1,3
13:57:55,0:00:43,13:57:12,cellular,secondary,self-employed,aug,single,failure,25,1179,0,0,83,0,0,17,1,2
17:21:35,0:06:51,17:14:44,other,secondary,unemployed,may,married,none,51,760,0,0,-1,0,1,14,1,0
13:12:38,0:08:10,13:04:28,other,secondary,management,jun,married,none,52,218,0,0,-1,0,1,2,12,0
14:32:24,0:01:38,14:30:46,cellular,tertiary,management,may,married,none,35,0,0,0,-1,0,0,22,1,0
12:18:29,0:03:25,12:15:04,cellular,tertiary,management,aug,single,none,39,1092,0,0,-1,0,0,26,7,0
12:53:14,0:03:25,12:49:49,cellular,secondary,student,jul,single,none,19,302,1,0,-1,0,0,16,1,0
13:23:10,0:02:03,13:21:07,cellular,secondary,blue-collar,may,married,none,41,281,0,0,-1,0,1,14,4,0
9:21:20,0:04:03,9:17:17,cellular,tertiary,services,apr,single,none,30,803,0,0,-1,0,0,30,1,0
15:21:58,0:03:41,15:18:17,cellular,tertiary,management,may,married,failure,56,505,0,1,169,0,1,5,1,3
9:28:07,0:10:02,9:18:05,cellular,secondary,blue-collar,jan,married,none,28,255,0,0,-1,0,1,29,2,0
11:54:18,0:05:37,11:48:41,cellular,secondary,unemployed,feb,single,success,30,2424,1,0,95,0,0,15,1,2
15:35:08,0:03:03,15:32:05,cellular,secondary,services,nov,single,failure,39,158,0,0,168,0,1,21,1,2
16:57:08,0:12:42,16:44:26,cellular,secondary,technician,may,single,success,24,598,1,0,182,0,0,12,1,2
14:35:13,0:07:32,14:27:41,cellular,secondary,admin.,apr,divorced,none,40,2129,1,0,-1,0,0,30,1,0
9:52:47,0:12:17,9:40:30,cellular,secondary,retired,feb,married,none,62,800,1,0,-1,0,0,17,1,0
9:27:23,0:02:52,9:24:31,telephone,secondary,blue-collar,nov,married,none,57,3585,1,0,-1,0,0,14,1,0
11:57:10,0:04:57,11:52:13,cellular,tertiary,admin.,apr,single,none,30,739,0,0,-1,0,1,17,1,0
13:52:29,0:01:54,13:50:35,cellular,secondary,services,jul,married,none,47,3333,0,1,-1,0,1,29,2,0
12:20:06,0:05:11,12:14:55,cellular,tertiary,management,may,single,none,27,3347,0,0,-1,0,0,18,1,0
15:36:25,0:02:41,15:33:44,cellular,secondary,admin.,nov,married,failure,34,2374,1,0,209,0,1,9,1,2
15:33:09,0:03:35,15:29:34,other,secondary,services,may,single,none,36,62,0,0,-1,0,1,5,2,0
16:56:03,0:07:17,16:48:46,cellular,secondary,technician,may,single,failure,38,435,0,0,345,0,1,6,4,1
9:33:43,0:05:17,9:28:26,cellular,tertiary,management,jun,single,none,36,2163,0,0,-1,0,0,5,1,0
14:56:22,0:06:12,14:50:10,telephone,primary,retired,jan,divorced,success,70,482,1,0,196,0,0,14,1,2
10:39:17,0:17:07,10:22:10,cellular,primary,blue-collar,jul,married,none,54,175,0,1,-1,0,0,8,1,0
13:10:21,0:04:37,13:05:44,cellular,secondary,blue-collar,may,married,none,45,266,0,0,-1,0,1,12,1,0
15:48:57,0:07:09,15:41:48,cellular,secondary,services,feb,married,none,48,22,0,0,-1,0,0,2,2,0
11:34:09,0:01:54,11:32:15,cellular,tertiary,management,apr,single,none,32,819,1,0,-1,0,1,20,2,0
16:10:33,0:00:10,16:10:23,telephone,primary,entrepreneur,may,married,none,43,1318,0,1,-1,0,1,11,8,0
15:35:36,0:02:43,15:32:53,cellular,tertiary,management,jun,single,success,31,147,1,0,92,0,0,9,2,3
12:18:35,0:27:15,11:51:20,cellular,tertiary,management,feb,married,none,54,1303,1,0,-1,0,0,3,1,0
11:22:04,0:10:12,11:11:52,cellular,secondary,services,may,divorced,failure,33,1156,0,0,177,0,1,15,1,2
14:47:09,0:03:53,14:43:16,cellular,primary,retired,apr,divorced,none,68,695,1,0,-1,0,0,9,1,0
16:27:40,0:06:42,16:20:58,cellular,tertiary,management,jan,married,other,32,943,0,0,2,0,1,30,2,2
14:10:22,0:09:02,14:01:20,cellular,tertiary,management,may,single,none,35,1618,1,1,-1,0,1,7,1,0
12:14:02,0:03:44,12:10:18,cellular,secondary,admin.,jun,married,none,45,204,1,0,-1,0,1,3,2,0
10:06:36,0:01:34,10:05:02,cellular,tertiary,retired,may,married,failure,60,3461,0,0,112,0,0,26,2,2
9:11:36,0:01:52,9:09:44,cellular,secondary,admin.,feb,single,none,30,4448,1,0,-1,0,0,11,8,0
11:24:13,0:02:49,11:21:24,telephone,secondary,admin.,nov,divorced,none,50,237,1,1,-1,0,0,5,1,0
16:14:59,0:04:42,16:10:17,cellular,tertiary,technician,aug,married,none,36,341,1,0,-1,0,0,13,1,0
17:19:59,0:09:20,17:10:39,other,tertiary,technician,jun,married,none,47,1694,1,1,-1,0,0,20,3,0
12:32:21,0:01:02,12:31:19,cellular,secondary,technician,may,married,failure,37,1109,0,0,354,0,1,12,1,5
10:41:56,0:02:07,10:39:49,cellular,secondary,technician,apr,divorced,none,42,214,1,0,-1,0,0,16,1,0
13:39:00,0:03:30,13:35:30,cellular,secondary,retired,sep,married,none,73,739,1,0,-1,0,0,11,1,0
10:33:34,0:02:53,10:30:41,cellular,secondary,unemployed,may,married,success,60,1047,1,0,279,0,0,27,3,4
17:31:42,0:00:21,17:31:21,other,tertiary,self-employed,jun,single,none,52,1623,0,0,-1,0,1,5,17,0
9:24:33,0:03:32,9:21:01,cellular,primary,services,jul,divorced,none,48,2805,0,1,-1,0,0,23,2,0
12:53:36,0:00:56,12:52:40,cellular,tertiary,management,nov,married,none,43,13015,0,0,-1,0,1,21,1,0
17:26:29,0:08:26,17:18:03,telephone,primary,retired,mar,divorced,other,82,0,1,0,195,0,0,15,2,1
14:20:48,0:00:22,14:20:26,cellular,secondary,management,nov,married,none,50,421,0,0,-1,1,0,20,5,0
12:45:48,0:03:31,12:42:17,cellular,secondary,technician,may,married,failure,34,210,0,1,173,0,1,12,2,1
14:27:55,0:25:50,14:02:05,cellular,primary,management,apr,married,none,46,3229,1,0,-1,0,1,20,1,0
12:04:46,0:07:10,11:57:36,cellular,secondary,entrepreneur,apr,married,none,36,660,0,1,-1,0,1,17,1,0
17:30:54,0:04:33,17:26:21,cellular,primary,management,aug,married,success,42,5310,1,0,90,0,1,20,1,3
13:27:16,0:08:35,13:18:41,other,primary,services,may,single,none,36,281,1,0,-1,0,1,16,1,0
12:37:51,0:13:32,12:24:19,other,secondary,technician,may,single,none,36,4136,1,0,-1,0,1,30,3,0
12:44:41,0:00:50,12:43:51,cellular,tertiary,management,feb,married,none,36,763,0,0,-1,0,0,2,1,0
10:55:01,0:00:54,10:54:07,cellular,secondary,technician,aug,single,none,34,0,0,0,-1,0,0,28,4,0
12:01:15,0:09:34,11:51:41,cellular,secondary,admin.,jul,divorced,none,45,-176,1,1,-1,0,0,7,1,0
11:11:26,0:07:24,11:04:02,cellular,tertiary,self-employed,apr,married,none,72,132,1,0,-1,0,0,27,1,0
12:03:57,0:00:43,12:03:14,cellular,secondary,services,may,single,none,49,1884,0,0,-1,0,1,8,1,0
9:12:28,0:02:46,9:09:42,cellular,tertiary,management,nov,married,none,50,19447,0,1,-1,0,1,21,1,0
15:15:50,0:18:12,14:57:38,cellular,secondary,admin.,aug,married,none,51,949,1,0,-1,0,0,5,1,0
9:22:39,0:06:01,9:16:38,cellular,secondary,technician,nov,married,failure,58,5618,0,0,189,0,1,20,2,1
12:02:04,0:03:41,11:58:23,cellular,secondary,student,sep,single,none,22,2281,0,0,-1,0,0,8,1,0
17:10:06,0:02:11,17:07:55,cellular,secondary,admin.,may,married,none,35,3854,0,0,-1,0,1,5,1,0
14:37:43,0:01:12,14:36:31,cellular,secondary,blue-collar,aug,married,none,46,209,0,0,-1,0,0,11,2,0
13:19:37,0:01:07,13:18:30,cellular,secondary,technician,aug,single,none,36,18,0,0,-1,0,0,21,2,0
15:35:33,0:03:59,15:31:34,cellular,tertiary,technician,may,divorced,none,34,1317,0,0,-1,0,1,15,1,0
14:02:29,0:16:05,13:46:24,cellular,secondary,blue-collar,nov,married,none,52,580,1,0,-1,0,0,21,2,0
12:01:48,0:22:29,11:39:19,other,primary,blue-collar,may,married,none,35,994,1,0,-1,0,1,23,8,0
14:22:00,0:02:46,14:19:14,cellular,tertiary,management,apr,single,other,36,3669,0,0,376,0,0,20,1,1
10:28:49,0:05:32,10:23:17,telephone,tertiary,management,jul,single,failure,31,1761,1,0,440,0,1,29,3,3
17:01:08,0:02:46,16:58:22,cellular,secondary,technician,may,married,failure,47,232,0,0,285,0,1,5,2,1
9:15:11,0:08:13,9:06:58,cellular,secondary,blue-collar,nov,married,none,32,1520,0,0,-1,0,1,19,1,0
12:31:54,0:00:47,12:31:07,other,tertiary,admin.,aug,single,none,29,-197,0,0,-1,0,0,6,1,0
10:54:09,0:05:15,10:48:54,other,secondary,self-employed,jun,married,none,58,372,0,0,-1,0,0,17,2,0
13:02:59,0:09:18,12:53:41,other,primary,blue-collar,may,married,none,51,1194,0,0,-1,0,1,16,3,0
9:03:42,0:03:41,9:00:01,cellular,secondary,unemployed,aug,married,success,58,687,1,0,99,0,1,7,1,2
16:26:37,0:01:10,16:25:27,cellular,primary,blue-collar,jan,single,none,38,127,0,0,-1,0,1,28,1,0
16:33:26,0:03:18,16:30:08,other,secondary,technician,may,married,none,40,-312,0,0,-1,0,1,28,1,0
16:53:29,0:03:48,16:49:41,cellular,secondary,technician,may,single,none,30,707,0,0,-1,0,0,26,1,0
11:35:42,0:04:19,11:31:23,cellular,primary,retired,jun,married,none,58,2074,1,0,-1,0,0,18,2,0
16:35:04,0:03:34,16:31:30,other,primary,retired,may,married,none,51,752,0,0,-1,0,1,30,2,0
17:03:25,0:08:14,16:55:11,telephone,tertiary,housemaid,nov,married,none,59,0,1,0,-1,0,0,13,1,0
10:13:59,0:07:25,10:06:34,other,primary,technician,may,single,none,27,1022,0,0,-1,0,1,19,2,0
18:00:09,0:01:31,17:58:38,cellular,tertiary,management,sep,single,none,26,200,0,0,-1,0,0,1,2,0
14:13:48,0:01:12,14:12:36,other,secondary,blue-collar,jun,single,none,28,3430,0,0,-1,0,1,6,6,0
11:37:30,0:05:47,11:31:43,cellular,secondary,services,may,single,none,22,344,1,0,-1,0,1,18,1,0
12:01:21,0:04:35,11:56:46,cellular,secondary,admin.,apr,single,other,35,-101,0,0,318,0,1,16,1,1
10:56:52,0:01:57,10:54:55,cellular,secondary,blue-collar,sep,married,success,40,1451,1,0,121,0,0,30,1,1
12:01:52,0:06:01,11:55:51,other,secondary,blue-collar,jun,married,none,38,0,0,0,-1,0,0,6,1,0
14:45:08,0:07:19,14:37:49,cellular,secondary,technician,aug,married,none,33,3243,1,0,-1,0,0,12,4,0
14:33:59,0:03:17,14:30:42,cellular,primary,housemaid,aug,married,failure,69,1080,0,0,118,0,0,18,2,2
14:17:04,0:05:33,14:11:31,other,secondary,blue-collar,may,married,none,42,165,0,0,-1,0,1,23,2,0
17:32:25,0:05:26,17:26:59,cellular,secondary,admin.,may,married,none,41,549,0,0,-1,0,1,8,4,0
13:51:22,0:16:08,13:35:14,telephone,tertiary,admin.,jan,single,none,51,394,1,0,-1,0,0,28,2,0
9:29:11,0:06:02,9:23:09,cellular,tertiary,management,may,single,none,33,4835,0,0,-1,0,0,6,2,0
16:33:00,0:03:30,16:29:30,cellular,tertiary,management,apr,married,none,59,1,1,0,-1,0,1,29,1,0
10:49:18,0:00:52,10:48:26,other,secondary,management,may,married,none,57,1026,0,0,-1,0,1,13,2,0
16:13:34,0:01:08,16:12:26,other,tertiary,management,jun,single,none,54,0,0,0,-1,0,1,3,1,0
13:26:18,0:01:51,13:24:27,cellular,secondary,technician,aug,single,none,35,0,0,0,-1,0,0,20,2,0
13:29:25,0:07:57,13:21:28,cellular,secondary,services,aug,married,none,33,227,1,1,-1,0,1,13,2,0
12:13:13,0:03:43,12:09:30,cellular,secondary,student,may,single,success,26,620,1,0,94,0,0,22,1,1
12:10:10,0:05:44,12:04:26,cellular,tertiary,management,nov,married,success,67,405,1,0,95,0,0,10,2,2
16:16:17,0:02:53,16:13:24,cellular,tertiary,admin.,jul,married,failure,60,478,1,0,311,0,0,19,2,8
14:25:28,0:06:30,14:18:58,cellular,secondary,services,jan,married,success,52,659,1,0,93,0,0,28,4,1
12:54:22,0:06:59,12:47:23,cellular,tertiary,technician,feb,married,success,36,341,1,0,183,0,0,12,2,1
17:34:27,0:02:41,17:31:46,cellular,secondary,services,nov,married,none,58,50,0,0,-1,0,1,20,7,0
11:58:48,0:07:44,11:51:04,cellular,tertiary,management,aug,married,none,40,8902,0,0,-1,0,1,14,5,0
9:14:11,0:06:54,9:07:17,cellular,secondary,student,jul,single,none,23,1809,1,0,-1,0,0,8,2,0
17:18:57,0:01:29,17:17:28,telephone,primary,retired,jul,divorced,none,60,685,0,1,-1,0,0,21,1,0
14:11:10,0:00:09,14:11:01,cellular,secondary,technician,may,single,none,29,-2,0,1,-1,0,1,18,5,0
16:29:23,0:04:10,16:25:13,telephone,secondary,retired,jul,married,success,80,668,1,0,371,0,0,8,1,1
11:14:38,0:04:04,11:10:34,cellular,secondary,self-employed,nov,divorced,none,36,-38,0,0,-1,0,1,18,2,0
10:24:24,0:00:44,10:23:40,cellular,secondary,technician,jul,married,none,38,0,0,1,-1,1,0,31,28,0
12:08:33,0:11:46,11:56:47,cellular,primary,blue-collar,jul,married,none,45,153,0,1,-1,1,0,18,9,0
9:26:14,0:05:48,9:20:26,cellular,tertiary,entrepreneur,may,single,none,25,140,0,0,-1,0,1,7,1,0
10:58:10,0:04:07,10:54:03,cellular,primary,retired,aug,married,none,60,172,0,0,-1,0,0,11,4,0
14:20:42,0:00:41,14:20:01,cellular,primary,technician,nov,married,none,49,323,0,0,-1,0,1,18,2,0
9:57:43,0:01:50,9:55:53,telephone,secondary,blue-collar,may,single,failure,33,228,0,0,89,0,0,5,1,4
18:16:02,0:20:27,17:55:35,cellular,secondary,technician,aug,married,none,46,940,1,0,-1,0,0,5,2,0
10:53:58,0:04:44,10:49:14,cellular,tertiary,admin.,dec,divorced,failure,36,4708,1,0,171,0,0,3,1,1
11:51:05,0:02:49,11:48:16,cellular,tertiary,student,sep,single,none,18,108,1,0,-1,0,0,8,1,0
17:36:23,0:02:17,17:34:06,other,secondary,blue-collar,jun,divorced,none,31,-306,0,0,-1,0,0,3,2,0
10:04:51,0:20:00,9:44:51,cellular,secondary,housemaid,jul,divorced,none,56,977,0,0,-1,0,0,7,1,0
10:12:02,0:06:47,10:05:15,cellular,secondary,management,jul,married,success,48,2892,1,0,385,0,0,7,1,1
10:19:42,0:03:16,10:16:26,cellular,secondary,student,jan,single,success,20,829,1,0,202,0,0,27,3,2
11:59:03,0:02:52,11:56:11,cellular,tertiary,management,feb,single,none,31,924,1,0,-1,0,0,27,1,0
9:50:36,0:00:44,9:49:52,cellular,tertiary,management,nov,married,failure,32,2737,0,1,182,0,1,21,4,1
9:57:45,0:16:51,9:40:54,cellular,secondary,admin.,jul,married,none,42,0,0,0,-1,0,1,8,1,0
12:33:45,0:16:57,12:16:48,cellular,primary,services,jul,married,none,32,228,1,0,-1,0,1,21,6,0
16:51:18,0:16:17,16:35:01,cellular,tertiary,technician,nov,married,none,51,825,1,0,-1,0,0,17,3,0
16:34:15,0:04:05,16:30:10,cellular,tertiary,management,jul,divorced,none,57,429,0,0,-1,0,1,17,1,0
16:47:21,0:02:31,16:44:50,cellular,secondary,services,apr,married,none,33,2184,0,0,-1,0,1,20,1,0
14:36:24,0:00:34,14:35:50,telephone,secondary,technician,may,divorced,other,40,16,0,0,347,0,1,12,12,5
15:14:40,0:01:06,15:13:34,cellular,secondary,admin.,jun,single,none,27,3629,0,0,-1,0,0,16,1,0
16:45:46,0:08:11,16:37:35,cellular,primary,blue-collar,jul,married,none,49,-157,1,0,-1,0,1,7,3,0
16:45:10,0:06:48,16:38:22,cellular,secondary,blue-collar,nov,married,failure,40,755,0,0,117,0,0,17,1,1
